EmployerId,ClientTenure,Employees,Industry,NetworkStrength,ZipCode
326340962,4,43,I20,0.8200,44483
721681,10,9,I20,0.7054,95695
680651739,1,51,,0.0000,47905
542538831,2,14,I17,-0.0555,02127
60336240,22,54,I22,0.8138,30144
614511238,1,92,I20,0.5411,90670
81890254,6,23,I19,0.4332,20164
618528,20,4,I26,0.0561,53211
92875513,24,45,I27,0.1357,38059
15211741,23,14,I20,-0.5587,53118
489300,29,7,I27,0.2208,37932
598743602,2,16,I11,-0.6589,04038
751157,15,21,I26,0.9763,30457
622725,25,18,I26,0.0558,94108
727179,15,1939,I20,0.6220,43604
620617,25,25,I27,-0.8247,13104
843748,36,45,I12,0.8779,10310
148582349,7,47,I09,0.2920,85281
138643774,6,31,I22,0.6367,46545
746027,10,20,I26,-0.6538,75092
675664,28,18,I20,0.1056,60527
507741352,6,27,I11,0.6277,95062
570643,34,54,I12,0.5401,87125
66614310,12,242,I21,0.3031,45840
650831,32,18,I01,-0.3588,70130
784681,27,2,I16,-0.9289,72450
628641255,1,10,I15,-1.4648,26508
168143688,12,142,I27,1.4919,30004
432647309,3,22,I19,-0.4858,28601
264902670,16,7,I12,-0.8001,97330
603468554,1,7,I19,-0.3588,70119
595678046,2,2,I27,0.2339,97113
732538,9,27,I27,-0.5895,27705
509497538,2,56,I23,0.3381,46528
616150,7,477,I21,-0.2453,19464
729199,11,8,I27,0.1011,77046
577188797,5,102,I11,0.2785,19106
709987310,1,19,,0.5411,90007
115956704,20,18,I05,-0.6589,41125275
137221452,6,36,I24,-0.2097,15220
761050,21,3,I12,0.6770,92703
54405550,6,46,I27,0.1056,60091
265546520,4,22,I09,0.1056,60654
639747654,6,84,I19,0.6369,37209
678515,10,4,I13,0.6907,48067
235654943,10,10,I19,-0.2777,01237
654989,10,20,I09,0.3485,08817
629017955,1,17,I16,-0.2755,39701
333769769,4,14,I14,0.5411,91361
650596768,1,8,I27,0.9428,45320
198229636,35,515,I13,-0.3588,70139
446589907,3,12,I27,-0.2156,30750
387200580,3,45,I09,0.4332,22312
322311379,4,26,I13,-0.0555,02116
654313,32,15,I14,-0.7338,79106
666409,9,47,I15,?,76374
742228,26,9,I11,0.3918,10036
536212438,2,52,I07,0.1011,77036
518890653,8,47,I09,0.6907,48334
491537240,2,18,I13,0.2514,33919
344290660,4,47,I20,0.2394,02375
502403008,2,13,I23,-0.0555,02129
805628,23,8,I22,-0.4394,95437
566305,10,5,I21,-0.0583,62864
196377052,5,16,I13,-0.0555,02109
524142,7,12,I27,0.8253,44118
513218493,2,192,I19,-0.9347,78543
68409035,6,9,I19,0.3595,41017
27271828,7,16,I26,-0.2378,02139
533979,13,24,I19,0.2655,55033
745997,11,3,I19,0.3494,65010
540687,19,25,I24,0.3866,55128
468235,9,25,I25,1.2942,92227
608367,23,17,I20,0.1056,60005
416854324,3,7,I23,0.2229,38133
355872791,4,58,I27,0.9319,80501
566255,9,8,I01,0.0389,85716
490664,17,42,I18,0.2014,06880
487571,11,3,,0.4542,11721
483776154,3,5,I27,-0.1249,78229
324776666,4,12,I27,0.1056,60622
500349,8,16,I20,0.1056,60131
323081068,4,18,I15,0.7450,80120
702449,26,20,I27,0.2465,45213
670604,10,15,I15,0.6770,92870
822613,18,6,I27,1.3610,94503
508656,10,42,I23,0.6648,14223
474173,9,14,,0.1805,76107
549223331,20,88,I14,0.2965,20851
80970409,6,4,I27,0.3493,19022
425336988,3,42,I19,0.4496,94404
644900135,1,573,,0.1007,63105
543094,8,39,I19,0.3394,68138
840500,13,12,I22,-0.6589,04011
868971,25,22,I13,0.6907,48076
698061,8,41,I15,-0.0801,07435
673417505,27,36,I12,0.1056,60169
411443746,3,3,I17,0.1942,46408
543786900,28,6,I27,0.6648,14218
610696,23,34,I20,0.0110,97504
423418347,25,3336,I20,-0.5653,54476
667080906,1,10,,0.4721,80209
571555376,2,55,,0.1530,98144
41149596,7,29,I27,-0.7379,58201
690806,44,13,I24,-0.0188,01915
339651502,4,26,I27,0.8138,30064
352690806,10,29,I14,0.1056,60611
479622,24,475,I27,0.6648,14202
347044284,11,21,I14,0.2923,20009
772130,29,2,I16,0.7818,45414
570188,10,6,I27,0.5768,11510
570775,13,55,I22,-0.4276,35137
481321,26,23,,0.2785,19125
425867958,3,16,I21,-0.9756,53147
823501,21,11,I02,0.9820,04401
485305,9,12,I02,0.2965,20832
867605,27,125,I13,0.9698,44333
521962,10,17,I14,0.2923,20036
755544,8,13,,0.0558,94104
628733,21,16,I09,0.4125,95008
630851,19,2,I27,-0.4376,02860
654351638,1,19,,0.5766,43219
406056001,23,87,I27,0.6982,64772
549199,20,12,I09,0.3749,75001
587460,25,67,I20,0.5411,90220
464725,34,10,I11,0.4332,22182
416513143,3,29,I27,0.5114,97206
820898,14,20,I27,0.4399,64801
402894814,12,4,I13,-0.0624,61602
451851914,15,30,I15,-0.6612,59501
110296147,6,5,I19,-0.2453,02021
558013,9,18,I09,0.4332,20190
663863,10,165,I01,-0.0939,45817
479535,12,12,I14,0.2965,20910
551297,30,48,,0.1839,14610
224743350,7,20,I07,0.5411,91765
205740810,7,47,I11,-0.0879,18512
831172,29,4,,-0.1704,27605
340258294,4,2,I27,0.7163,80903
138194588,8,28,I15,0.4789,32746
755018,14,22,I24,0.3866,55125
378412538,3,12,I15,0.1056,60654
597783864,25,505,I13,0.3918,10038
396815770,18,565,I20,-0.0176,32653
451673318,3,65,I26,?,79080
41057732,29,1,I21,-0.0802,01608
262852783,4,22,I20,0.6721,44087
542447901,19,215,I11,0.2923,20006
633692,16,2,I16,0.2920,85210
713676,22,5,I26,0.6117,40218
269549615,4,87,I27,0.5411,91767
388651596,3,57,I23,-0.1124,55426
507594,17,189,I26,0.8537,94606
394180531,3,37,I20,0.3849,48103
513551,27,13,I13,-0.1242,07601
256362896,28,214,I27,0.2819,23226
611331,25,2,I22,0.3918,10122
466518,27,2,I25,0.1427,54853
287812412,4,10,I11,0.5411,90015
572306501,18,23,I11,0.1815,60559
478156,10,22,I12,-0.3821,03110
342306541,30,41,I20,0.4271,55112
611918,21,47,I27,-0.2816,53715
479259304,3,25,I22,-0.1249,78213
746920,12,12,I19,-0.2141,37660
704042757,22,408,,?,?
386013359,7,12,I11,-0.5895,27709
702283,11,3,I22,0.3211,54481
425634781,3,16,I13,0.5411,23235
694079,36,3,,0.6117,40257
681157,33,28,I13,0.6907,48084
625739801,1,48,I24,-0.2264,50266
569412,28,15,,-0.8603,50472
460782,19,2,I11,0.1007,63141
289869874,32,22,I27,0.1147,34102
744971,24,29,,0.7381,95492
320325321,4,29,I20,0.2339,97116
650278006,10,28,I21,1.1570,30263
391848866,3,3,I27,0.2965,20855
436698,15,179,I09,0.1800,63368
454581974,30,12,I20,0.7194,33154
501804,12,7,I26,-0.3488,73112
762851,17,23,I18,0.7873,93308
820076,29,8,I02,-0.3982,36116
188304851,22,88,I27,0.5411,90274
728740,26,71,I20,0.6907,48309
572920698,2,42,I15,-0.1704,27607
736297,12,31,I24,0.2691,22204
452721,47,22,I17,-0.3820,43558
558245714,24,191,I15,-0.1265,07004
539324,15,2,I24,-0.2816,53718
168482580,16,12,I20,-0.2378,01862
571566375,2,9,I23,0.1007,63141
31679281,7,25,I19,-0.5895,27278
463490,15,14,I27,0.8253,44103
833227,12,31,I11,-0.3982,36117
468998017,41,66,I12,0.6648,14224
442148,16,9,I27,0.2370,19406
604657,7,3,I23,0.0397,37411
650687677,1,33,I05,-0.6589,04039
528375577,2,47,I27,0.2923,20036
241850641,5,13,I02,0.3394,68111
647475,17,16,I22,0.6648,14086
687172091,1,16,,0.7818,45409
847491,47,23,I12,0.5768,11501
217863388,5,860,I20,0.1007,63127
372607086,22,48,I27,-0.0798,13165
668045,10,17,I13,0.3201,36526
385027319,3,25,,0.7062,30340
337838985,4,8,I11,-0.0710,01062
445764,21,22,I23,-0.0879,18505
685183,19,19,I23,0.1056,60610
630061066,1,38,I27,0.7208,70806
753110,10,20,I27,0.3102,77423
576254,11,12,I15,-0.4597,61107
38183144,6,17,I11,-0.0802,01420
39017179,29,10,I12,0.3793,07724
290286230,4,48,I24,0.4333,15701
788213,25,12,I12,0.1183,08540
625824524,1,14,I19,0.1056,60641
521105207,2,26,I27,0.7194,33172
500070,17,9,I22,0.5768,11714
309684312,12,11,I13,0.2225,21093
737154,13,2,I22,0.0561,53226
603868,10,28,I27,0.6383,93933
389660266,3,8,I20,-0.2462,53018
458132,28,12,I27,-0.2724,94960
423506916,3,11,I24,-0.1124,55344
448950280,3,24,I11,0.1805,76107
538691,7,31,I19,-0.3416,18052
694146256,1,21,,-0.2453,02169
671027327,1,269,,0.5516,11428
793253,21,3,I12,0.2225,21204
698441,11,36,I26,?,57764
661557,14,13,I08,0.8138,30060
566247,8,29,I23,-0.6589,04101
137708987,6,307,I27,0.2468,98902
607970326,1,11,I04,0.2691,22046
476910,40,4,I07,0.2208,37919
667155069,1,19,,0.6284,92115
668432,7,54,I27,-0.5370,58504
70919656,32,57,I20,0.2912,45133
847286,22,10,I23,-0.6589,04106
599697247,2,48,,0.1839,14616
484515841,17,328,I10,-0.0555,02210
745990,16,238,I21,-0.1265,07105
178935679,9,1015,I22,0.1530,98188
580424,8,22,I11,0.2023,89502
530812,7,18,I12,-0.1406,60124
824524,28,17,I17,0.7379,14830
685128,11,27,I22,0.6887,96734
406142919,3,7,I25,0.3493,19061
516558,16,7,I09,0.1839,14450
567147,26,1,,1.1696,42241
672740,9,48,I11,0.9319,80301
583882,9,10,I20,-0.1124,55447
639826,8,46,I19,-0.1226,56258
88816558,6,19,I15,-0.5977,17110
491520,28,23,I15,0.3494,10901
819133,7,8,I27,0.6117,40208
735965,25,21,I27,0.3849,48108
854177,21,15,I13,-0.3655,69101
458400,10,9,I07,-0.3552,45822
604362004,2,5,,0.4496,94062
652406,9,8,I26,0.8253,44104
638531,27,29,I22,-0.7351,54822
513288951,2,6,I13,0.7062,30030
666566200,10,115,I20,0.7132,49544
442240752,3,65,I02,0.6284,92008
613972,22,45,I26,-0.0671,48505
326936625,4,14,I12,-0.2755,39705
647537,17,20,I27,0.0561,53132
1228356,7,10,,-0.4147,58801
50877015,6,10,I13,-0.4240,93401
810770,17,21,I12,0.4648,33426
599703,11,19,I27,0.5276,54669
510685,13,29,I27,-0.3486,39470
291089114,4,2,I27,0.1800,63368
239973705,5,8,I12,-0.4251,63703
532902056,23,134,I11,-0.2264,50266
483472,7,67,I27,0.6648,14051
738695,27,47,I24,0.6220,43537
628552,11,8,I09,-0.6033,54115
787012,12,2,,0.5800,30120
660659153,3,36,I23,0.1815,60563
536716645,2,10,I27,0.1056,60007
296111959,4,10,I12,0.6367,46617
518269,8,15,I27,0.3494,10952
350606031,4,60,I20,0.3394,68138
516318,16,23,I26,1.3120,29936
754922,24,2,I19,0.4896,84093
846028,14,278,I23,0.5411,90755
125857734,6,48,,-0.1124,55316
582799431,2,18,I11,-0.1838,54665
363604238,13,316,I20,-0.1242,07606
261943350,44,820,I13,0.1882,64108
469972217,3,1,,0.1905,08405
467987225,3,12,I15,-0.5895,27560
149856549,27,40,I19,-0.2278,19720
449041,7,24,I27,0.1056,60010
494141,10,28,I12,-0.2482,15301
483997,14,8,I11,-0.2278,19801
654201,12,46,I09,0.1011,77062
203453012,28,612,I20,-0.5343,61951
530083,26,12,I11,0.8537,94608
650665114,1,2,I27,0.4239,93721
697277,30,374,I25,0.2008,21213
570529719,2,22,I20,0.0561,53224
486934917,2,301,,0.1011,77010
507590850,2,20,I20,0.7052,03276
296172773,4,24,I09,-1.0853,35806
824998,16,7,,0.1125,99352
537849,8,20,I27,0.0978,29615
645797,18,21,I27,0.5411,90670
624652,7,29,I09,0.0000,21046
812945,14,19,,-0.2378,02453
753607,25,3,I27,-0.3986,74112
701608381,1,2,,0.0849,99501
65033730,6,10,I16,0.6284,92101
449929431,3,90,I26,0.6591,87420
338001107,4,10,I12,-0.6589,04102
432785,44,50,I12,0.1945,07081
421632686,19,23,I22,0.4338,03301
689170744,1,11,,-0.1704,27607
783252,7,210,I27,0.7873,93309
333208989,10,28,I27,0.1530,98168
457350914,3,30,I27,0.4332,22150
517837,35,2,I13,0.4496,94063
145724946,6,12,,0.4554,63118
775530,16,21,I19,-0.1127,05452
309862832,4,3,I07,0.5768,11040
682162,26,2,I11,0.3777,75057
649046,9,38,I22,-0.1059,52754
554939430,22,7,I26,-0.2356,79510
213665025,5,12,I24,0.2923,20401
434424060,9,76,I25,0.6996,80521
330359819,8,42,I19,0.7929,34990
514874,26,31,I27,0.3246,49009
826736,11,75,I19,-0.2453,02171
656127917,21,5,,0.0558,94112
739379,14,14,I23,0.9445,37088
495602,17,130,I20,0.3918,10005
593343836,7,9,I15,0.2401,89030
356029713,4,42,I09,-0.0555,02109
682327003,4,36,I19,?,?
450662943,3,12,I27,0.8925,12953
614614,30,16,I16,0.1371,49829
709577355,8,474,,-0.1424,60047
341023437,4,140,I13,0.5411,91203
623756103,12,5980,I20,0.4731,33602
660129,21,15,I11,0.4187,20706
695654,7,19,I17,-0.6275,68341
158678675,5,10,,-0.0348,46032
799853,26,30,I09,0.4731,33556
603460665,32,16,I15,-0.6972,79912
699847330,11,26,,-0.4215,76664
607614484,10,208,I23,-0.6033,54304
626870557,1,22,,0.3381,46517
619150,12,9,I26,0.4801,29715
571943,25,80,I20,0.7818,45410
527892,23,290,I22,-0.0555,02210
475409126,9,12,I20,0.2370,19406
593844793,2,21,I13,0.2785,19106
507029,9,26,,0.1490,75070
312205230,17,201,I26,0.0298,30549
433499,37,101,I07,0.0397,37422
815924,8,11,I17,0.7873,93206
789803,23,14,I20,0.4798,01069
710489054,1,22,,-0.5370,58503
57698240,6,477,I27,0.7450,80111
545671,29,29,I19,-0.8187,565603897
464613,7,32,I25,?,58282
788272,12,32,I13,-0.1124,55402
376789715,3,11,I20,0.1056,60803
545777,14,8,I07,-0.2378,01748
830062,23,18,I27,0.6949,29488
687030,8,27,I20,0.8067,48911
562769,20,8,I19,0.8138,30067
804333,9,24,I27,-0.5883,55901
619076554,1,33,I27,0.1056,60523
667682,10,16,I16,0.1056,60126
477695,8,13,,-0.6310,76241
596360,10,8,I13,0.8643,95826
311414831,11,784,I20,0.2965,20910
189070599,27,37,I13,-0.3611,70005
469251,26,51,I27,-0.3986,74133
636391298,1,15,,0.2973,98230
528016191,22,11,I27,0.2923,20005
600972070,28,99,I14,0.8190,30314
481851967,7,26,I12,-0.3544,54720
69278242,6,6,I15,-0.4309,35210
694440,7,7,I15,0.4125,95125
604698144,2,11,,-0.3704,59903
732218,23,16,I15,-0.5999,04005
237060519,5,12,I12,0.6117,40241
689811437,74,20,I14,0.4496,94063
483164,13,5,I27,-0.2378,01701
629828,27,2,I13,?,08401
685855,13,70,I20,-0.2816,53713
708179714,1,37,,0.3904,95973
539659,11,7,I22,0.1805,76107
520214,16,30,I27,0.2923,20006
295708804,4,25,I23,0.7894,46563
638165614,1,13,,0.1882,64030
570731,12,20,I24,-0.1124,55414
287809009,14,6,I23,0.1056,60654
142049518,25,33,I22,0.5411,91706
471718110,3,16,I19,0.6887,96797
474390774,3,20,I22,-0.5860,50322
614307168,1,25,,0.6456,78160
386951751,3,68,,0.1839,14607
145393391,28,1353,I26,0.1523,89801
362063534,4,35,I15,0.2920,85018
8045972,32,13,I27,?,02111
314296517,4,84,I20,0.8091,12601
414620441,3,12,I07,0.2655,55044
458895,7,2160,I22,0.9968,91762
315160747,39,10,I23,0.7129,48183
587329712,2,29,I19,0.7633,34475
673750,20,25,I27,0.6297,22314
548704,24,12,I27,0.6887,96817
633246,14,16,I27,0.1839,14612
174014796,5,518,I18,-0.3488,73118
635420,26,3,I07,0.2370,19004
566423,15,17,I14,-0.3701,32303
620387411,1,47,I27,0.0558,94107
266171347,12,40,I11,-0.2453,19533
541786604,25,7000,I25,0.1789,65802
556567,18,9,I27,-0.9323,26003
767273,9,17,I27,-0.2127,53074
683859805,28,37,,0.2008,21218
216252307,5,242,I20,0.0436,37067
513445630,13,38,I27,1.2290,37311
495228517,4,3138,I21,0.2363,33801
417307645,4,116,I27,0.5411,90069
639486617,1,16,,-0.2724,94945
714452,27,56,I13,0.5957,93004
477437,28,196,I23,-0.3611,70002
225560654,5,115,I24,0.0178,77706
386603953,3,2,,-0.6589,04122
450683886,3,17,I27,0.3918,10018
580491496,2,32,I02,0.2923,20005
342465320,4,15,I27,-0.3701,32327
754340,25,29,I13,0.1530,98104
569480,23,42,I27,-0.6589,04105
235859960,5,3,I02,0.5411,90211
515742897,2,10,,0.2259,21144
612105,26,45,I27,-0.7530,82801
646527,29,50,I11,0.2691,22201
590554,25,9,I12,0.2294,36081
675910700,1,10,,-0.4178,29566
13592625,28,22,I19,0.6648,14202
246169881,5,13,I13,0.1945,07901
231181931,5,19,I16,0.2225,21286
833999,7,11,I23,-0.9781,48838
655381,25,32,I07,0.3918,10013
68071831,6,100,I12,0.2920,85020
530485829,2,26,I22,0.5411,91010
338128300,17,2440,I24,0.6907,48083
807206,7,10,I27,0.7450,80112
380634479,17,6,I25,0.2259,21061
697495666,1,8,,0.4985,34233
318808283,4,39,,0.8190,30342
868538,8,14,I19,0.6907,48334
605536,10,14,I05,0.5411,91340
396809251,6,19,,0.1790,06770
666981827,1,2,,0.6887,96819
73826351,6,31,I11,0.0031,19087
684217660,1,10,,?,?
588311,22,46,I27,-0.0455,54153
698540,9,12,I22,0.7132,49509
790272,11,14,I11,-0.7084,56265
300626149,6,18,I02,-0.1124,55415
185314014,5,17,I11,0.8537,94710
596816,26,15,I20,-0.4649,04240
763452,18,2,I11,?,05478
542736,25,18,I27,0.4542,11731
90985811,35,2,I23,-0.1124,55426
666135183,7,92,I23,0.7194,33172
279307587,4,10,I07,0.7381,95401
712207008,35,118,,0.2401,89106
542449,20,24,I17,0.1800,63341
621564516,1,98,I20,-0.3616,53036
282966872,34,99,I25,?,66801
796869,15,11,I01,-0.4454,71901
703436067,1,15,,0.1011,77007
629560,26,555,I18,0.0849,99503
641805765,1,24,,0.4271,55303
851313,11,23,I15,-0.0324,98801
116344602,6,7,I13,0.3413,78759
103705493,6,3,,0.2819,23255
587124,14,23,,-0.0498,23606
392072237,3,114,I22,0.1530,98032
339433458,4,24,I27,0.1882,64111
497630070,2,13,I12,0.1126,46825
560672580,2,27,I20,0.1056,60614
367546707,11,56,I22,0.4332,20151
835556,15,31,I15,-0.2127,53012
711164,8,12,I20,-0.0671,48506
738701,17,25,I25,-0.0333,06106
735439,9,32,I01,0.1799,61471
11407871,7,34,,0.1011,77075
439626190,12,855,I26,0.1490,75082
202438719,5,22,I19,0.3485,08831
459060009,3,33,I27,0.4187,20712
483966,11,43,I14,1.0102,12401
575368,11,36,I20,0.7174,03867
552334,21,25,I20,0.5411,90011
437604293,23,17,I15,0.6770,92614
605410661,1,18,I23,-0.2462,53005
595963,28,21,I26,0.2923,20017
672110,19,3,I13,-0.6589,04101
183094225,27,227,I20,-0.1265,07006
698055,7,194,I02,0.4868,97209
605925,19,19,I07,0.1714,99901
700212,23,35,,0.7941,44512
428582160,3,24,I02,0.2813,22404
580974910,2,10,I20,-0.4309,35210
560440,18,1912,I11,0.2785,19102
132767407,6,13,I27,0.8138,30152
650561403,1,10,,0.4195,83440
113829571,6,309,I20,-0.2378,02139
764498,7,40,I17,0.2819,23060
419908207,3,10,I27,-0.2378,01854
618748,8,16,I24,0.1007,63105
688977,25,12,I20,-0.3611,70058
707159928,1,498,,0.9627,49464
261727562,4,10,I27,0.0561,53130
478722,12,11,I13,0.2394,02740
738026,23,7,I27,0.0558,94129
549372846,2,45,I27,-0.6440,68504
365188605,9,10,I11,-0.1249,78215
487061710,9,910,I27,0.6284,92123
706920,32,38,I27,0.1530,98188
172375957,5,4,I12,0.5411,90503
646867,25,6,I14,0.2923,20001
450023303,3,619,I27,0.5766,43203
394093741,3,85,I20,-0.9756,53121
49940496,25,462,I20,0.7132,49504
230338467,5,37,I05,0.2819,23230
494692,21,29,I11,0.4542,11749
692854118,1,16,,-0.8360,38921
521396926,26,20,I11,-0.2378,01720
615713649,1,18,I09,0.0558,94114
392124504,3,12,I20,-0.4799,53140
502996,27,5,I15,0.1839,14564
39595392,6,15,I25,0.3493,19014
774614,26,5,I20,-0.1127,05452
215299027,7,110,I12,0.6907,48025
421435151,3,26,I22,0.5411,91352
162221709,5,21,I13,0.5405,45245
794049,18,3,I10,-0.0188,01915
396749059,18,11,,-0.1424,60045
829826,27,9,I13,-0.1249,78205
301831040,4,13,I19,-0.2453,19541
472172399,4,90,I19,0.7450,80236
758330,10,14,I21,0.7156,49657
620049,23,25,I14,0.4731,33602
439785242,18,76,I21,0.1490,75080
538926344,33,159,I27,0.8253,44115
565011533,2,65,I24,-0.2554,28786
823927,32,13,,0.7163,80809
473009,21,33,I26,-1.2319,74939
834455,18,23,I27,0.2400,49117
254359178,16,12,I20,0.5073,14094
238895676,23,231,I26,0.7434,75457
158526916,5,68,I27,0.7286,33778
784491,7,24,I11,0.2147,63026
522037,12,26,I22,-0.5860,50313
407933560,3,8,I22,-0.1460,07063
252041745,4,57,I22,0.9968,91761
625624018,1,123,I20,0.9234,38635
799229,14,7,I27,0.9627,49453
52467726,6,21,I09,0.8190,30022
537709,28,5,I11,0.2965,20910
515356,13,17,I13,-0.1124,55435
77408574,6,4,I27,0.8214,98664
520149,13,71,I21,0.2270,49412
626044249,1,162,I11,-0.8301,28504
539408662,2,2,I27,?,07757
505932,15,90,I09,0.1056,60603
17862510,7,11,I20,0.9968,91761
490364090,24,26,I22,0.1805,76140
127863676,6,12,I20,0.1815,60106
472500,15,12,I12,0.0587,23510
608125,10,33,I20,0.2655,55121
489085,18,2,I09,0.1011,77060
524307,25,5,I27,0.0811,83204
441087,8,9,I13,0.5401,87110
617505,35,7,I12,-0.3611,70072
383089663,16,11,I21,0.0178,77627
460215,10,10,I27,0.0561,53202
4374013,7,181,I11,0.1805,76102
591196,7,2,I02,-0.0953,27502
473113652,3,1045,I26,-0.8504,75503
514770369,2,131,I22,-0.5653,54474
569253373,2,204,I20,0.4685,46580
652641,21,13,I14,0.1056,60613
399229511,3,85,I19,-0.5870,78409
560634032,2,13,I19,0.7208,70898
763316,19,17,I18,-0.4309,35242
607881,18,25,I27,0.3709,46151
677136680,32,91,,0.2401,28210
458835,10,3,I12,-0.0382,59804
762793,22,12,I14,0.4896,84111
763036,28,50,I27,0.7129,48164
502146,9,15,I27,1.0891,30501
48760621,6,40,I15,0.4125,94085
412586922,10,54,I27,0.8537,94560
4819957,7,11,I22,-0.4309,35222
835419,10,15,I27,-0.5895,27707
829131,20,15,I16,-0.7075,79407
623475185,1,24,,?,?
212902769,5,73,I01,0.1758,47834
189769252,16,28,I23,0.7194,33127
52266918,32,22,I22,0.6117,40201
208764394,5,249,I27,0.7450,80112
293058312,4,15,I22,0.2465,45223
726803,10,42,I13,-0.0555,02108
556126,32,16,I24,-0.9781,48881
279245364,4,59,I19,0.4685,46506
468212,24,16,I12,0.6770,90720
782598,18,5,I14,0.6297,22314
455392256,35,492,I05,0.4648,33401
570417,13,13,I02,0.3918,10022
450677259,3,88,I27,0.5768,11590
653577054,7,76,I22,-0.2294,58458
706289,16,41,I19,-0.5860,50317
675053,16,2,I13,0.2923,20005
259485846,4,6,,0.7129,48151
849361,9,4,,0.7194,33160
748902,7,88,I27,-0.6033,54311
330524642,4,6,,0.2920,85024
235646251,5,16,I12,-0.6626,78526
785729,9,3,I27,0.1056,60173
562715925,2,48,I27,0.3023,02833
402832904,3,43,I27,0.3793,08730
577733254,2,10,I11,0.3493,19003
677669,20,38,I20,-0.6325,72201
846046,13,35,I01,-0.5941,30165
473033699,9,122,,0.4933,10595
284671806,38,324,,-0.4649,04250
615060718,9,339,I09,0.1530,98101
144066872,5,14,I02,0.3918,10016
465310754,3,5,I12,0.3494,10901
842615,9,78,I24,0.6284,92071
687485902,23,431,,-0.0555,02118
540150794,2,42,I22,0.5411,91103
370913104,3,18,I15,-0.1406,60538
769356,35,4,I23,0.3394,68137
701362956,1,37,,-0.5380,37601
736461,21,59,I20,0.8537,94608
488706,13,2,I12,0.3197,32806
296073291,4,48,I19,-0.2097,15071
667635,11,108,I12,0.6648,14221
619108285,26,271,I22,0.7661,04345
731689,10,33,I12,0.7132,49503
463867,23,17,I27,0.7194,33160
539473876,2,53,I12,0.0858,28027
688324455,20,25,I11,0.3197,32803
602569,8,1182,I26,0.5411,91702
625097,10,2,I13,0.0246,70448
488482,31,93,I26,1.0126,13478
671115,12,2,I14,-0.6195,54751
612742,12,9,I07,0.3777,75057
546342673,30,633,I27,0.3918,10023
527928,32,11,I23,0.6341,40743
517037581,2,18,I20,0.8537,94606
700278,13,83,I21,-0.3986,74008
538381,12,12,I13,0.0966,61801
361876718,14,1137,I26,-0.4873,78602
655113,30,14,I26,0.7242,10469
513916,21,17,I22,0.3918,10022
458953033,3,64,I15,-0.4309,35210
714079,15,7,I15,-0.4264,54016
712009,8,3,I12,-0.4309,35243
513524092,27,137,I27,0.8537,94605
200577477,11,12,I27,0.1337,60404
330517335,4,10,,0.3918,10168
548720,24,52,I15,0.1615,50010
459224,31,68,I13,0.6770,92614
435227,8,48,I27,?,89521
663475210,1,6,,-0.9132,58356
650460947,1,24,,?,95223
452960617,3,11,,0.3918,10022
824826,9,38,I27,0.1011,77530
335422054,20,454,I01,-0.3161,58102
806720,11,3,I27,0.6907,48359
557536138,28,11,I12,0.1530,98104
22414202,7,27,I27,0.3749,75247
554131078,11,31,I27,1.0284,30281
443311,7,7,I19,-0.2097,15202
287609798,4,24,I23,0.4789,32773
567601,10,50,I23,0.3918,10004
694455,21,2,I15,0.0031,19460
300040758,4,10,I12,-0.5354,31520
4739376,7,12,I12,-0.4309,35205
401218753,19,22,I11,-0.4492,17055
800267,7,2,,-0.2453,02056
590391,10,29,I27,-0.9323,26003
224653057,20,70,I27,0.1490,75075
668005410,1,35,,0.4648,33445
280844245,26,841,I05,-0.6589,04103
243689528,18,25,I11,-0.0188,01915
630518287,1,22,I23,-0.1124,55344
590157,34,25,,0.2988,42719
